vertex_id,betweenness,closeness,eigenvector
32,0.0009709859845304249,0.34519707961381535,0.05978231670420705
33,0.0004529492414229693,0.32524346208556737,0.05886796266609309
34,0.0008092513633557913,0.33399754292392053,0.06165221818804212
35,0.00017756965028070185,0.3274505915790865,0.0368205720423629
36,1.0410202540080888e-06,0.2901695356480427,0.009065792062664363
37,0.0004218775980953822,0.32790333375008274,0.05113818587074645
38,4.260253555773568e-05,0.3179241448649111,0.03589546126839194
39,0.0006383796619398547,0.3329276215082026,0.04682298013562699
40,0.0005907501997566723,0.3378239127140476,0.05412717706194511
41,0.00014875643518431396,0.32858479928661444,0.057405434863065014
42,0.0021520429668852744,0.35127277884138125,0.09356398735210732
43,0.0005148835159075597,0.32535738523172575,0.0170754817558063
44,0.0008938666534970836,0.33852414829887556,0.04724834759212502
45,0.0004898556496316372,0.3396821527068826,0.05189347595121468
46,3.002635371835171e-05,0.3171281642756041,0.025842985612938074
47,0.00011033460959537563,0.317487218195024,0.029771322687990945
48,0.0017026456186404971,0.35023251429648716,0.08024961955083587
49,6.185169332958914e-05,0.30889994318890385,0.02476789619407682
50,0.00035591073967479177,0.3344359684061297,0.07654929029932317
51,1.0461938601807434e-05,0.31130474853899165,0.027467151627081007
52,0.00029980185831470055,0.33268417164730374,0.07047436199087553
53,0.0002821340306199377,0.3230003549772887,0.03580768367669572
54,0.00020998976137971798,0.32668283497336625,0.05454086762368527
55,3.324059947638651e-05,0.3142094024623147,0.05076730905481391
56,1.195258655395663e-05,0.3113112693757855,0.03442453001741489
57,6.12288248352703e-05,0.3155525673236845,0.0352978411295897
58,0.00024943280372966605,0.32978298495539876,0.05736283562622713
59,2.255424492413312e-05,0.31611187918749334,0.038203926064657556
60,0.00030416518866235523,0.326718743130157,0.04476557387365224
61,7.484544932462194e-05,0.31946404900942216,0.035770189187561655
62,2.0548352117239664e-06,0.29248036945441186,0.011567304653078425
63,2.480950039900573e-05,0.31157450436411155,0.027989165971680954
64,5.151314667668157e-06,0.3000464343156322,0.017120589105830007
65,0.000850643496825505,0.33840852510777825,0.07287151389185749
66,1.1913575948915158e-05,0.3093500222024867,0.020595012651038476
67,0.0003302768534274504,0.32602353078818636,0.04897197991510462
68,0.0001819039763201175,0.3259663257323751,0.051824224176456025
69,0.001092444903401671,0.3411819621827198,0.06339868759772457
70,0.00020893581144838924,0.32356057417379064,0.03771223110787827
71,0.0011293242481092212,0.3383212177317773,0.058856737531856586
72,1.309509693507647e-05,0.2970182263909614,0.016641503557605637
73,2.158155879331002e-06,0.2838209456878772,0.007910892258759027
74,1.6141716610017342e-06,0.286139687714592,0.0072682607827125
75,5.0829739267285325e-05,0.3127415564830077,0.030634247384469227
76,0.00013268732271857093,0.31632493792124866,0.03777489301529849
77,0.0001613086672490311,0.3200028708820785,0.041818966634201905
78,0.001219834057654435,0.3373944365408481,0.04381845248650559
79,6.48763172315809e-05,0.3213637018884244,0.03761111275737765
80,0.00012406930725008638,0.32307525089670663,0.04777546210451687
81,3.0073274007989707e-05,0.30472610463725525,0.021008744503995546
82,2.4082554093757673e-05,0.3104982764023817,0.04019213645791027
83,2.8639180631650626e-05,0.31307754964469287,0.03278706702812864
84,0.00016649342264723067,0.32158854035183887,0.04072715236574659
85,0.002701968825595834,0.35796521990461966,0.05803003348827603
86,0.00017601268345143753,0.3198926659874586,0.02841086148645852
87,0.0002913234265138957,0.3347825107562003,0.045818699714041004
88,6.2783098908912e-05,0.3123931504161879,0.02702668815148829
89,9.23849686941138e-05,0.32472706350189,0.050443008140547065
90,0.0004056713022092991,0.33280585205643054,0.05477060656273948
91,0.0003230510787252485,0.33917568122689307,0.04207944880543479
92,0.0003435680502603075,0.3340726199217755,0.056731657778783286
93,0.00011364315671356801,0.32270578953844375,0.03554334354360215
94,0.0011969862692912537,0.3448393209327507,0.08856371590851457
95,0.00011434914265905076,0.32165582120132163,0.03441926845872982
96,0.000883059134436736,0.3406762177650429,0.04427062737093642
97,0.00014821444086436032,0.3258734103201287,0.04232612377494672
98,0.0016123067543711209,0.34546722454672246,0.06853435080496556
99,3.017830876299002e-05,0.31632269370206667,0.025995384245675067
100,7.856324531731858e-06,0.30620990893232425,0.01722379687063127
101,0.000525949963902669,0.3344660740407337,0.03994378602280793
102,4.3783413144179374e-05,0.3149129126583888,0.024733362097868153
103,2.2143854746319043e-06,0.29333473686980666,0.0078087340096606745
104,0.00020387281123201382,0.32723669724770643,0.03352318021025596
105,0.0021135421045945717,0.35438027564499974,0.05896288091187689
106,0.0021493967054798157,0.3437201270467791,0.04155230354847191
107,3.25183846465736e-05,0.30793988452081666,0.016608115338002445
108,0.0006216690920467935,0.33786999287673725,0.05553253116896098
109,0.00035762784825625496,0.3299391714890405,0.044931269807658936
110,1.475377895021015e-05,0.3110723505197795,0.01665629128162758
111,0.00037615850162663994,0.3275925408884513,0.027326864393426995
112,1.2097357328385622e-05,0.3047177741783364,0.010997084697016801
113,0.0017989812943635638,0.3457083042568039,0.042885388568135084
114,0.00010720310830423922,0.31575816377838994,0.04045449311136095
115,0.00026175970618038633,0.32580435370371724,0.05482648455221639
116,0.00021207207103052215,0.3274145223827987,0.03457859450241378
117,0.00028878362171159337,0.3329773489369012,0.05814801576650708
118,1.0552576288583677e-05,0.2971706601792915,0.009098027990417328
119,0.0015797211353482277,0.347874257804271,0.07631389745473778
120,2.083680718236875e-05,0.31560170733261134,0.03187972111480867
121,0.001692739021896644,0.34467937072397664,0.053992083996564896
122,6.266053835887197e-05,0.3168757329163853,0.025224336297335788
123,0.0003702900368475743,0.3374787117284184,0.038590183257642546
124,9.981967610842752e-05,0.3121088663950607,0.027128855624012477
125,4.832991200490107e-05,0.3163788087365,0.03748609573100135
126,1.0490163345910416e-05,0.29660329160069715,0.016283426651889064
127,0.0002170493554449203,0.32482642556880686,0.032253599215708396
128,1.6136161041278883e-05,0.30536892066818716,0.012504572072780168
129,0.00010356097536967612,0.3113677947400031,0.02232813248649673
130,0.0002407253833360235,0.33042576055137657,0.02589107147683889
131,0.0007276934433719267,0.3337025671731158,0.046882195544941316
132,4.9588965179574624e-05,0.3191736105145606,0.029378610449645317
133,0.00024644219639789505,0.32965375487057397,0.03547460563912101
134,3.709839787909573e-05,0.31252453316884427,0.03114656515690089
135,9.905221672197655e-06,0.31061508558530315,0.027178825580614904
136,1.0670902579209778e-05,0.31138954073080793,0.02865650497115836
137,0.00037015187676025445,0.3324212488350419,0.038576707442163766
138,6.338081205118233e-05,0.32223466917211724,0.021241134218336396
139,5.243491286985197e-05,0.3176659185636422,0.01628677175698661
140,0.00023307222454812775,0.3258662651747148,0.039374960474588494
141,9.661708342380092e-05,0.3180398031243313,0.02582237453457801
142,0.0007307343886457755,0.33710872523816726,0.04494091038643481
143,0.00012474884164426943,0.32158854035183887,0.037357624390308354
144,0.00047085159469022024,0.33906734805621463,0.05007637992353812
145,5.916775284923278e-05,0.31628005958714617,0.02504902890105107
146,5.612908270141919e-06,0.3028137925413783,0.01398203756756928
147,0.0001743788144764768,0.32403087254175206,0.0529116303245595
148,0.0011986017987858882,0.3376448315032185,0.04608234870437892
149,0.00011966612325765932,0.3237203223698541,0.028120805469411717
150,0.00019944454287804982,0.32142625420832943,0.0376008762302279
151,0.00032638186790004214,0.33142296456526105,0.047766711510932744
152,0.0008732419332109705,0.3408376843280102,0.03532353414285116
153,0.00035274515929585966,0.3261642452705965,0.03175989064068384
154,0.0005021591365911222,0.3269007991788254,0.01686086999781684
155,1.9396711652642064e-05,0.307353995477858,0.020773800142168387
156,0.00024617623677191877,0.3203385446603058,0.024442080499848987
157,6.966061088498137e-05,0.32456868311858483,0.023127596980037086
158,9.364213069580624e-05,0.3289824167877987,0.02772632774857057
159,1.666547381126839e-05,0.3138533014219344,0.018106002290523896
160,4.316711213443479e-05,0.3152313011262806,0.04406744886489285
161,0.00020813364290783504,0.33626970359755637,0.05411549168276183
162,7.545613132121899e-05,0.3313146024834105,0.03348181268979989
163,0.0001354891986307165,0.32338221854736937,0.02857458825485591
164,0.0002854513276946051,0.322039162435265,0.024471368563660934
165,0.000566096519356024,0.3342379081831539,0.03757015422278188
166,1.7898903966613404e-05,0.31011170308957114,0.016851026722118075
167,0.00017283767072937171,0.32124561390868284,0.019401179549044998
168,5.7327297522863234e-05,0.3101785826092401,0.015546883254456209
169,0.00014548849821279043,0.32438449449973805,0.028248642114348896
170,0.00130997082091854,0.3404057138930668,0.04552047940169814
171,6.201610239828893e-05,0.32250971087980207,0.023085432794864726
172,0.00017939123892755408,0.31596850661545334,0.03639808426487797
173,0.0002044911261418977,0.32583768772609345,0.03376804247161169
174,0.0003366647248843298,0.3275251597737457,0.026136988917953265
175,6.72458092607477e-05,0.312432553641753,0.020396030640310543
176,7.525409512611434e-05,0.32277587542440983,0.04791654090654239
177,0.00024181752791753647,0.32868895966029726,0.04005479944521865
178,0.0001552456171994719,0.3195762493190745,0.02683689493078364
179,0.000273093055502447,0.32569249649368864,0.04632091593212036
180,3.544407504549733e-05,0.3154476376448614,0.03912855402206241
181,0.0003786791397677865,0.3251485870556062,0.02250281281252624
182,3.9598608645729766e-05,0.31386213887480996,0.014674862314051254
183,6.768939175623098e-05,0.3089834302386018,0.02070067360722338
184,0.00014221173246513607,0.3201407338263804,0.04366924083923872
185,5.770063075662914e-05,0.31944573807254983,0.03816619074057439
186,9.312828210099939e-05,0.3161611935641704,0.027891082294174804
187,5.258500487810237e-05,0.3152201578009672,0.01885894914799694
188,3.246408262642905e-05,0.3122553173608242,0.028086346179156747
189,0.0006918360222976545,0.33365012609349626,0.03182723746841023
190,0.00032070551837688776,0.3267522645325829,0.027644489642007476
191,0.00015571843103026983,0.3272703250242227,0.024680947415723492
192,0.00020252789112993623,0.32538587848932676,0.031855502375207304
193,0.00022994037406798642,0.32255404114940533,0.037535348478757107
194,0.0005056879298993413,0.33565454367514097,0.04746523388747763
195,0.00034750010468743086,0.3281036132165722,0.030773250060686878
196,0.0001272751149120743,0.32260071775874044,0.025834023368808984
197,0.00017637917486752495,0.3275107245695481,0.027472116114025245
198,1.4336272205192034e-05,0.30799731972009037,0.01681659993038577
199,0.00022578958965509887,0.32471287388299386,0.02388372486761357
200,0.000389857290491871,0.3281470796043335,0.024922311708692222
201,0.00013054732884011194,0.3148684340616658,0.017309625933845496
202,0.00014083618262607822,0.3215607082326638,0.038409208609227856
203,0.00044126967655798796,0.3322552760224156,0.032198327721321265
204,2.2609739556461877e-05,0.31177276795703734,0.017483277952235067
205,0.0017091330368143017,0.3464227996021879,0.047338008606227236
206,0.0004607488249560633,0.3271046550016507,0.01689309735429326
207,9.372683467937313e-05,0.3168622211483111,0.027893839192556773
208,9.840443269480124e-05,0.3205896099227036,0.040837044999216594
209,4.8295025729249654e-05,0.3149329321268886,0.0257979548083016
210,0.0003184919892964486,0.3309285237140948,0.03594827818194653
211,0.00021865924552523847,0.3248074947730369,0.01903926711294998
212,0.0003006316021557568,0.32381201385711483,0.027231305199189766
213,0.00046827435788461953,0.33347793567688855,0.04186600828371887
214,0.00027639897392622614,0.32712625462229267,0.024695356682859427
215,0.000749832554672236,0.33665310067276255,0.03622707162695589
216,0.00019778450755634955,0.32600684390629114,0.02963265032244564
217,0.0006144152953022312,0.33565454367514097,0.03710481954247395
218,0.0003768610430957509,0.3305653998428209,0.03232871441617614
219,2.408280658341476e-05,0.30677244235889883,0.020602544095374403
220,0.0002836673583509561,0.3277948506815274,0.02823354956113177
221,0.00011143922355577486,0.3183804627249357,0.0279159847282628
222,7.967181151974255e-05,0.31886317475755926,0.02464234127535772
223,5.966313679090754e-05,0.30981433098004335,0.024655713599448324
224,1.833140078930362e-05,0.3088699844823764,0.015282610603423724
225,0.00022704603511594513,0.32641497002042563,0.03219210411031451
226,5.939299270147851e-05,0.31230999845897367,0.025948142275972655
227,1.1504481494427064e-05,0.3054149398910847,0.018829803076116994
228,0.00021928644566464702,0.3228623566214807,0.03049497116086176
229,0.00046219642733440604,0.3300393062556905,0.024712264551357544
230,0.000928621014760548,0.33649049455484026,0.03463885133489134
231,0.0003777953023539333,0.32624539015395426,0.04212389808024593
232,9.155299129228801e-05,0.32262172664056904,0.028485823024864857
233,8.504295800371844e-05,0.31859203841454264,0.023874314180846096
234,0.0001952087388774476,0.3254856442040253,0.04073433011785757
235,0.0001531677889800197,0.3199776088875492,0.0206901264064
236,0.00011293746840333669,0.3141252809344991,0.012541477191448259
237,0.00010947795433172296,0.31305776535763685,0.019511405245343984
238,9.629835057336067e-05,0.31887457714396056,0.0397041679876859
239,5.963810687943009e-05,0.31457519014491936,0.03071729567465419
240,9.775286298085478e-05,0.32480276241886485,0.036891842249067074
241,2.0468981603991417e-05,0.3116333035115187,0.030637239402166002
242,0.00015578921245288044,0.327073460584809,0.06063153193853911
243,7.028535278783137e-05,0.32086646756144077,0.03165753926296636
244,4.8759592377824756e-05,0.3181555455654743,0.024713899702227583
245,0.0002442641114425012,0.3167159174859351,0.025301429135762703
246,0.00010468318231063148,0.3207002956260295,0.04190348451634672
247,0.00021837879012791853,0.3238990512444244,0.02940785913742058
248,0.00011854044586676136,0.32453088378728545,0.04091871742601346
249,0.00015182979073373747,0.315088726034077,0.028876545384565917
250,1.9171017938470293e-05,0.31183382291229544,0.03871429268176035
251,0.002068666398817799,0.35096309007470144,0.06377341918875527
252,7.828650440412447e-05,0.3198169441435755,0.020388939108389223
253,1.3236829050265408e-05,0.2983818077175324,0.019983166396789428
254,5.46249096794447e-05,0.30814206630590285,0.022847068776935455
255,5.432146307105382e-06,0.29316500641088866,0.010013183351113269
256,6.356243624217288e-05,0.3017624126915372,0.018452839890968714
257,2.9427107428630768e-05,0.3114047647317656,0.03181235057195605
258,2.1691215465105e-05,0.29005249907297176,0.011998190223511606
259,2.5041604881262586e-06,0.28306055334763897,0.008104784763432597
260,5.3827913468902026e-05,0.30793137742416704,0.03464182012318045
261,0.00019310365433436723,0.32309398030391967,0.025312295200133027
262,0.00013491923879507673,0.3173154935591773,0.018378135113104366
263,0.00035537322178987436,0.3290139764157209,0.025808392178458883
264,6.186998810870903e-05,0.31749173977441036,0.016778383929655305
265,0.00031683566339677085,0.329111120953098,0.03333635087363437
266,1.8293135928957756e-05,0.30437661708184566,0.014643087470484189
267,0.00028776802666662034,0.32545000656943895,0.027689335197493177
268,0.0004257275872284265,0.3279539837589738,0.031221582000957007
269,0.00022924567521248818,0.3245970383960162,0.025415821168254374
270,5.271348921088566e-05,0.3188449326353729,0.02059910673084122
271,0.0012472024355414388,0.3406553945126563,0.04534435707975069
272,0.00012480918562223276,0.3109833927363274,0.02235651802187753
273,0.0005229998979573915,0.331580708734615,0.03309929932742949
274,0.00047128593435267254,0.3319559536306984,0.024562783511571498
275,9.318667850283631e-05,0.320228108480809,0.02091647368773215
276,6.093909909276874e-05,0.3110289501220788,0.01659531978301271
277,5.609419342809809e-05,0.31094869130395364,0.012862191952154522
278,0.00021929905992444014,0.329181586621876,0.02269565326332788
279,0.0002182434991128862,0.32306120526624693,0.027423606519250555
280,7.614479268836914e-06,0.29558472553699283,0.007457189198556283
281,4.3343657681102803e-05,0.3133283672293356,0.022714439844414465
282,0.00012016240916792854,0.3227314841623719,0.029438977974246647
283,1.0870495417184093e-05,0.30924059675819643,0.015984787716186055
284,7.3989194449935335e-06,0.30304224892610515,0.015752015254936434
285,0.0005379466842152038,0.3346292404683278,0.04840608077946631
286,0.00010024975250739258,0.3194320062473581,0.02610595107503217
287,0.00032499663950292504,0.32878591233555543,0.04244354569149
288,0.00016014237204097547,0.32353944284397745,0.025148755730031332
289,0.00028969939552620015,0.32538350386058124,0.0213193499745157
290,0.00028307006298396555,0.3265823341122009,0.023572221081620257
291,8.484143707325845e-06,0.30587169935582126,0.015179376217994036
292,1.3066919700843933e-05,0.31058262977514,0.017235230797403193
293,7.0829420646181135e-06,0.3042478419598076,0.01304013928715241
294,0.0002142102448277556,0.320294821232301,0.020316068372426114
295,1.5602035918103836e-05,0.30084208253488437,0.02257037981384897
296,0.0002839066070896242,0.32130580477786186,0.02348065284852765
297,9.069802607743378e-05,0.3169230331807455,0.023516806512963714
298,0.00012372320024281976,0.3221741298205808,0.038310963581864144
299,9.264306121543184e-06,0.29753753753753753,0.00855241327810787
300,7.416925016625855e-05,0.3119254501951895,0.023364883394079303
301,0.00023150354525883654,0.32604260360222015,0.02995228929990055
302,0.00015130831853321286,0.32560924845360073,0.038710309122494985
303,1.3752036773577149e-05,0.30827415975828143,0.01824450887161692
304,7.954061718738667e-05,0.31064754817942397,0.014555820245449125
305,5.680683027797261e-05,0.31297206233328656,0.01725168869284942
306,9.137206774713683e-05,0.31853058425136094,0.03498873114603016
307,5.396015013342172e-05,0.3157179173069161,0.02148977001837368
308,3.554533483133694e-05,0.31073631390040773,0.014958080133042556
309,0.00035144053142680307,0.33130721673998337,0.02735164502383707
310,0.00020882844069680185,0.32562589465688996,0.02363808520150815
311,4.365959595925291e-05,0.3185897619115671,0.03597952864596419
312,6.641432789039149e-05,0.31660796455149687,0.016887188817916645
313,6.494035482826974e-05,0.3156933272912654,0.034757263296120375
314,3.543747933096815e-05,0.31009660525382354,0.01795371272969077
315,0.00023090797953938402,0.32504428843251754,0.026572511399299243
316,0.00020680387244135566,0.3218090481277247,0.01772310326141607
317,0.00041481346160401325,0.3277538868673503,0.020434271875478457
318,0.00012078024857755994,0.31441990352881444,0.013761919930703394
319,5.402623664754382e-05,0.3144664734135968,0.025453665894159743
320,6.465766712094296e-05,0.30463865752919234,0.010649040520015295
321,0.0008220463673374417,0.34439183396028206,0.028344942022754085
322,0.001138819094399713,0.34011747654283314,0.03617012358091251
323,4.317859554599112e-05,0.3126077994194607,0.023353026024991952
324,6.754034638321709e-05,0.3124522589823192,0.020685355750048925
325,5.9158778173582164e-05,0.3197985927312633,0.04408288072072629
326,6.445770765491794e-06,0.30345888406408666,0.02337128516334878
327,1.2640380523531082e-05,0.30944234306138735,0.029900295836415194
328,7.685065391926203e-06,0.2937425058964595,0.013856024677421013
329,0.00010490258119615039,0.30274388380762257,0.013241243449401837
330,3.95960178772896e-05,0.29866563061011225,0.015122046636345534
331,3.7300143615987394e-05,0.29597519931492755,0.014018801540984789
332,0.00013605595229580552,0.3092834994693359,0.02372498748086236
333,1.7469857617360942e-05,0.2946763160503618,0.01409149082766141
334,0.00023844337091045355,0.32173705972766437,0.029008413221822307
335,0.0011587442599658077,0.333388167733445,0.030165991271550445
336,0.00021980770061016548,0.3235864051035294,0.020335856708264342
337,1.4846691336458907e-05,0.30552795499242796,0.01084320894961664
338,9.179629600628278e-06,0.299995962912624,0.01463270126144006
339,1.4092735104007788e-06,0.2923921383462197,0.009365461040814234
340,0.00010482376891496778,0.3149551789662553,0.01461489041057128
341,0.00016745632668796766,0.3214193027480608,0.02162573875059238
342,0.00022165776675907975,0.3189430085912743,0.016159039377412615
343,1.6588737868701514e-05,0.30256719983170355,0.00930061002641304
344,0.0001205559626127434,0.31958541200756924,0.02622458241761864
345,0.00030367932526444017,0.32884411139957515,0.022545672856023644
346,0.0005076222251596619,0.32776593398515036,0.017071329197756294
347,0.00011193450214196343,0.3165922275635336,0.012411584745671672
348,0.0008811651172630355,0.3322701325026456,0.03064481695377296
349,0.0007292947939247734,0.33860898886644286,0.03337360914928957
350,0.0002575292929624186,0.32483115861254996,0.024458873146363507
351,0.000996962182858964,0.33889724996579557,0.053054655445499734
352,0.00025743763100795987,0.31573356749330805,0.01644549107316381
353,6.102592936270239e-05,0.31344070525213186,0.03129185291116426
354,8.900730951431982e-05,0.31731323526271965,0.01782414286775006
355,0.0005028762128018885,0.3302862391845443,0.03933742322194874
356,1.081006560688583e-05,0.30693294231841556,0.022932559574913802
357,2.1173754808823218e-05,0.3120608079733475,0.025411773649696556
358,3.166219475392498e-05,0.3081953161722012,0.0226728158976453
359,0.0003096396681643099,0.33049189077000624,0.034853441906888404
360,5.624601340570018e-05,0.30221035293798676,0.012457037767094128
361,0.00011074088729101251,0.319973016226147,0.019634454016211663
362,1.1435504825958998e-05,0.302460467672019,0.012491340205576906
363,8.323222430157682e-05,0.31570450409624223,0.015512900440704986
364,4.655559950812083e-05,0.30927491797479245,0.015995504149000372
365,0.000643719013179316,0.3301297239663547,0.020957093965255316
366,0.00015244659329022333,0.3171935915312598,0.018302029552467916
367,3.8713422380713644e-05,0.3104096466067003,0.018878971687034292
368,4.9851185787237056e-05,0.31310833017317663,0.024850319311737784
369,6.995225423658628e-05,0.32034544945071525,0.043338257691941155
370,4.112175126819642e-05,0.3063193041757698,0.010787975805076542
371,1.7036458423162384e-05,0.30534173400903986,0.01284405117624055
372,5.728862529127132e-05,0.3143910814641404,0.025760837089429427
373,1.1618006064296434e-05,0.2997438603803774,0.016746632055883854
374,4.717482172532286e-05,0.3101699513728982,0.01112289643935471
375,0.0006905694409687968,0.32878591233555543,0.026436517075531362
376,5.016655118540829e-05,0.3105199011038758,0.015742974616680165
377,0.0001523980800037624,0.32233251158520276,0.025136125401239738
378,5.24863191858589e-05,0.31260341587907003,0.0153620023674241
379,0.0001158940676733291,0.3165697488657422,0.0170660285117417
380,4.810336420024369e-05,0.30803349361631566,0.00921939123101402
381,0.000183095509340936,0.31782442884128737,0.013418581599569535
382,0.0004164996822520226,0.33440085201491027,0.026940075785490257
383,0.0003739206435634006,0.3233470400104432,0.025121998266542725
384,0.00025917426927127,0.327318376695836,0.02333773021536439
385,7.900195077734544e-05,0.31218753938579175,0.017323544969186123
386,0.0005450703079378876,0.32668044137688484,0.020062989578643026
387,0.0008386825158681066,0.3319510106838402,0.029357868340761775
388,3.223441938344679e-06,0.29638049655997606,0.007949265432900126
389,0.00010245791700230003,0.3207325933545784,0.024036088586197928
390,8.533589466206276e-05,0.32151201361446824,0.022664641353725628
391,0.00010819815222530385,0.31685771748168257,0.018279776036150667
392,0.00023602161382837867,0.3273904806661478,0.025455931992819692
393,0.00040298391458676015,0.32958065064569303,0.018390778382962065
394,0.0001013834977691277,0.30914839622249035,0.011777303154383032
395,0.00011569473855230753,0.3154275526879895,0.011896475884995426
396,0.0006589974647875631,0.32982201772425324,0.024663309342371393
397,0.0001627433402622912,0.315461029037188,0.01170303453690752
398,0.0002520518328445958,0.31853741132091645,0.010517387980388494
399,8.259665180106876e-05,0.306960413080895,0.005188190132973508
400,0.0002683368174680438,0.31974813720498274,0.012378115654454317
401,0.0003206196659088884,0.32703747441925285,0.022385808552995764
402,0.0006676009908089739,0.3339625185384927,0.03040741912889535
403,1.3395691281765716e-05,0.30793563091373716,0.011564916248900863
404,0.0002414351414597877,0.32370387041971294,0.024809841310108573
405,2.4239910055738358e-05,0.30279528414647394,0.01722807933418133
406,0.00015458880230187724,0.317869746551171,0.016438630988077598
407,4.893310735879061e-05,0.3074536088872339,0.010709128187057219
408,0.002632803603321046,0.346288270655669,0.0435082250995723
409,1.0297313450707374e-05,0.2945634005668492,0.0053900413500128416
410,5.2037707871822455e-05,0.3091033880326948,0.015591970072836654
411,0.0006511710791531391,0.3297683500488151,0.02089423082287749
412,0.00017203563099600562,0.3173087187662352,0.014118155124129927
413,0.0004061659266834478,0.32260772041532504,0.01506344513137658
414,8.774930165565151e-05,0.313685484324872,0.015018783970884594
415,1.711621307921876e-05,0.30282201922097324,0.012689984727672994
416,0.0012193290309158776,0.3396899165746067,0.027331322442677598
417,0.000401147449826922,0.3189247573336385,0.00920539985350477
418,3.4238017407233945e-05,0.3067070234573846,0.02439854049784861
419,0.0001944348985003039,0.3255474345962602,0.0269376092686383
420,6.503241092751135e-05,0.3017113623906291,0.011211834216601598
421,7.698794939453552e-05,0.3125311052074498,0.012520238577973455
422,0.00036852620618543417,0.32244673619046244,0.014890695933996721
423,1.6054024288516293e-05,0.3056913467669503,0.012503206121755775
424,0.00038852144284076104,0.3178538838827421,0.02133844753262805
425,0.0013075735489846074,0.3494584045271425,0.04196206623928766
426,3.0967221109571824e-05,0.30646879704157876,0.013756998936378596
427,0.0008516914701632665,0.3282388798091788,0.0411213243004159
428,3.7281153061990855e-05,0.3035518549029486,0.01723549717892707
429,0.00010102191083551843,0.3105999386964639,0.009769672112631043
430,3.507091475137313e-05,0.3066838170049731,0.007749433455272946
431,1.8812567428887814e-05,0.3064119304515154,0.022104455117355423
432,0.00020075660204176086,0.3197550165665027,0.014118721253226356
433,5.5042093833391916e-05,0.3131743088334457,0.009123570222193
434,7.800960999332414e-05,0.31418283290231197,0.020041531507454902
435,0.0002401119617564124,0.33672429027799805,0.03377300900963373
436,3.5548734051223064e-05,0.31072548609659206,0.010737614554583311
437,0.0013911980618929475,0.33502149018664906,0.02631162604089527
438,0.00040628254050401394,0.3159953790654656,0.013689442039109956
439,2.5167270665039635e-05,0.3065425444144987,0.017630518867573948
440,4.74705661338051e-05,0.30554051738906973,0.013229273543408882
441,7.981251748347544e-05,0.3106021024472821,0.012048075529742106
442,0.0006036890184934013,0.33009794993669905,0.02350940292400057
443,0.0002381047271976365,0.32099814252185055,0.021989359464602214
444,1.3300329258737211e-05,0.30511815064977726,0.011191879312635296
445,0.0007320194541634644,0.31622846524295534,0.014231297005328403
446,7.704384318025496e-05,0.31296327493261455,0.022417989420398965
447,0.0001995414372334258,0.31981235609304726,0.014284754920114634
448,0.00010691369149157742,0.31321610970221075,0.017017912458346267
449,3.756381080519133e-05,0.30644983916641466,0.009709299051356875
450,5.3766484609403204e-05,0.31348918966426437,0.013284299599671567
451,0.0002340708354889801,0.3242193749181925,0.025378396061072554
452,7.282256534021484e-05,0.31082946417367296,0.012698760081996005
453,5.176996240171907e-05,0.3008055484341056,0.008277928910792789
454,1.8188478289985806e-05,0.3040341498008837,0.012272572551026893
455,1.366242127999058e-05,0.3041233245796528,0.011181192106427583
456,0.00013922569402449733,0.3249637398599156,0.03227503858333237
